,name,class_id,label,evalution,class_name
5084,제이-제이 오코차,101,0.68,1,ICON 
5085,제이-제이 오코차,201,0.75,2,NHD 
5086,제이-제이 오코차,207,0.85,2,TT 
5087,제이-제이 오코차,216,-1.0,4,HOT 
5088,제이-제이 오코차,224,-1.0,4,LH 
5089,제이든 산초,215,-1.0,4,19 TOTS 
5090,제이든 산초,217,-1.0,4,COC 
5091,제이든 산초,221,-1.0,4,19 UCL 
5092,제이든 산초,222,-1.0,4,20 TOTN 
5093,제이든 산초,230,-1.0,4,20 TOTS 
5094,제이든 산초,242,-1.0,4,20 UCL 
5095,제이든 산초,250,-1.0,4,21 TOTS 
5096,제이든 산초,253,-1.0,4,BOE21 
5097,제이든 산초,260,-1.0,4,21 UCL 
5098,제이미 바디,216,-1.0,4,HOT 
5099,제이미 바디,230,-1.0,4,20 TOTS 
5100,제이미 바디,233,-1.0,4,MOG 
5101,제이미 바디,241,-1.0,4,21 TOTN 
5102,제이미 바디,250,-1.0,4,21 TOTS 
5103,제이미 캐러거,101,0.69,1,ICON 
5104,제이미 캐러거,216,-1.0,4,HOT 
5105,제이미 캐러거,236,-1.0,4,LA 
5106,제이미 커밍,221,-1.0,4,19 UCL 
5107,제이손 무리요,218,-1.0,4,OTW 
5108,제이슨 데나이어,210,-1.0,4,GR 
5109,제이슨 데나이어,221,-1.0,4,19 UCL 
5110,제이슨 데나이어,251,-1.0,4,EBS 
5111,제이슨 데나이어,253,-1.0,4,BOE21 
5112,제이슨 커,252,-1.0,4,CAP 
5113,제이펏 탕강가,238,-1.0,4,20NG 
5114,제임스 매디슨,215,-1.0,4,19 TOTS 
5115,제임스 밀너,201,1.0,3,NHD 
5116,제임스 밀너,206,1.0,3,TB 
5117,제임스 밀너,207,0.88,2,TT 
5118,제임스 밀너,214,-1.0,4,TC 
5119,제임스 밀너,221,-1.0,4,19 UCL 
5120,제임스 밀너,224,-1.0,4,LH 
5121,제임스 밀너,231,-1.0,4,VTR 
5122,제임스 밀너,233,-1.0,4,MOG 
5123,제임스 밀너,242,-1.0,4,20 UCL 
5124,제임스 밀너,246,-1.0,4,UP 
5125,제임스 밀너,251,-1.0,4,EBS 
5126,제임스 밀너,260,-1.0,4,21 UCL 
5127,제임스 밀너,264,-1.0,4,FA 
5128,제임스 체스터,251,-1.0,4,EBS 
5129,제페르손 레르마,206,1.0,3,TB 
5130,제페르손 파르판,224,-1.0,4,LH 
5131,제프 헨드릭,224,-1.0,4,LH 
5132,제프리 브뤼마,210,0.81,2,GR 
5133,제프리 브뤼마,246,-1.0,4,UP 
5134,제프리 슐럽,233,-1.0,4,MOG 
5135,제프리 슐럽,246,-1.0,4,UP 
5136,제프리 콘도그비아,207,0.69,1,TT 
5137,제프리 콘도그비아,210,0.75,2,GR 
5138,제프리 콘도그비아,221,-1.0,4,19 UCL 
5139,제프리 콘도그비아,260,-1.0,4,21 UCL 
5140,제프리 콘도그비아,265,-1.0,4,LOL 
5141,젠기즈 윈데르,214,-1.0,4,TC 
5142,젠기즈 윈데르,219,-1.0,4,19NG 
5143,젠나로 가투소,101,0.66,1,ICON 
5144,젠나로 가투소,201,0.5,1,NHD 
5145,젠나로 가투소,207,0.76,2,TT 
5146,젠나로 가투소,214,-1.0,4,TC 
5147,젠나로 가투소,216,-1.0,4,HOT 
5148,젠나로 가투소,224,-1.0,4,LH 
5149,젠나로 가투소,246,-1.0,4,UP 
5150,젠나로 가투소,251,-1.0,4,EBS 
5151,젠크 토순,206,0.5,1,TB 
5152,젤송 마르팅스,206,0.78,2,TB 
5153,젤송 페르난데스,201,1.0,3,NHD 
5154,젤송 페르난데스,206,1.0,3,TB 
5155,젤송 페르난데스,224,-1.0,4,LH 
5156,조 고메스,217,-1.0,4,COC 
5157,조 고메스,219,-1.0,4,19NG 
5158,조 고메스,221,-1.0,4,19 UCL 
5159,조 고메스,242,-1.0,4,20 UCL 
5160,조 고메스,246,-1.0,4,UP 
5161,조 고메스,260,-1.0,4,21 UCL 
5162,조 로던,253,-1.0,4,BOE21 
5163,조 모렐,253,-1.0,4,BOE21 
5164,조 앨런,224,-1.0,4,LH 
5165,조 앨런,251,-1.0,4,EBS 
5166,조 앨런,253,-1.0,4,BOE21 
5167,조 콜,254,-1.0,4,CFA 
5168,조 콜,256,-1.0,4,BTB 
5169,조 콜,261,-1.0,4,22HR 
5170,조 하트,214,-1.0,4,TC 
5171,조 하트,224,-1.0,4,LH 
5172,조 하트,231,-1.0,4,VTR 
5173,조 하트,233,-1.0,4,MOG 
5174,조 하트,251,-1.0,4,EBS 
5175,조광래,225,-1.0,4,TKL 
5176,조규성,239,-1.0,4,20KLB 
5177,조규성,504,-1.0,4,20KLeague 
5178,조나스,206,1.0,3,TB 
5179,조나탄 데구스만,201,1.0,3,NHD 
5180,조나탄 도스산토스,217,-1.0,4,COC 
5181,조나탕,225,-1.0,4,TKL 
5182,조나탕 밤바,215,-1.0,4,19 TOTS 
5183,조나탕 밤바,250,-1.0,4,21 TOTS 
5184,조나탕 밤바,260,-1.0,4,21 UCL 
5185,조나탕 밤바,264,-1.0,4,FA 
5186,조나탕 이코네,210,-1.0,4,GR 
5187,조나탕 이코네,215,-1.0,4,19 TOTS 
5188,조나탕 이코네,219,-1.0,4,19NG 
5189,조나탕 클로스,250,-1.0,4,21 TOTS 
5190,조너선 데이비드,219,-1.0,4,19NG 
5191,조너선 데이비드,259,-1.0,4,22 TOTN 
5192,조너선 데이비드,260,-1.0,4,21 UCL 
5193,조너선 레코,210,-1.0,4,GR 
5194,조너선 멘사,252,-1.0,4,CAP 
5195,조니,215,-1.0,4,19 TOTS 
5196,조니,218,-1.0,4,OTW 
5197,조니 에번스,214,-1.0,4,TC 
5198,조니 에번스,224,-1.0,4,LH 
5199,조니 에번스,246,-1.0,4,UP 
5200,조덕제,225,-1.0,4,TKL 
5201,조던 아이브,210,-1.0,4,GR 
5202,조던 아이유,224,-1.0,4,LH 
5203,조던 픽포드,207,0.57,1,TT 
5204,조던 픽포드,217,-1.0,4,COC 
5205,조던 픽포드,253,-1.0,4,BOE21 
5206,조던 헨더슨,206,1.0,3,TB 
5207,조던 헨더슨,207,0.8,2,TT 
5208,조던 헨더슨,214,-1.0,4,TC 
5209,조던 헨더슨,216,-1.0,4,HOT 
5210,조던 헨더슨,217,-1.0,4,COC 
5211,조던 헨더슨,221,-1.0,4,19 UCL 
5212,조던 헨더슨,222,-1.0,4,20 TOTN 
5213,조던 헨더슨,224,-1.0,4,LH 
5214,조던 헨더슨,230,-1.0,4,20 TOTS 
5215,조던 헨더슨,233,-1.0,4,MOG 
5216,조던 헨더슨,241,-1.0,4,21 TOTN 
5217,조던 헨더슨,242,-1.0,4,20 UCL 
5218,조던 헨더슨,252,-1.0,4,CAP 
5219,조던 헨더슨,253,-1.0,4,BOE21 
5220,조던 헨더슨,260,-1.0,4,21 UCL 
5221,조르당 루카쿠,251,-1.0,4,EBS 
5222,조르당 아마비,241,-1.0,4,21 TOTN 
5223,조르디 알바,201,0.66,1,NHD 
5224,조르디 알바,206,0.6,1,TB 
5225,조르디 알바,214,-1.0,4,TC 
5226,조르디 알바,215,-1.0,4,19 TOTS 
5227,조르디 알바,221,-1.0,4,19 UCL 
5228,조르디 알바,222,-1.0,4,20 TOTN 
5229,조르디 알바,224,-1.0,4,LH 
5230,조르디 알바,241,-1.0,4,21 TOTN 
5231,조르디 알바,242,-1.0,4,20 UCL 
5232,조르디 알바,246,-1.0,4,UP 
5233,조르디 알바,250,-1.0,4,21 TOTS 
5234,조르디 알바,251,-1.0,4,EBS 
5235,조르디 알바,253,-1.0,4,BOE21 
5236,조르디 알바,259,-1.0,4,22 TOTN 
5237,조르조 키엘리니,201,0.62,1,NHD 
5238,조르조 키엘리니,206,0.47,0,TB 
5239,조르조 키엘리니,214,-1.0,4,TC 
5240,조르조 키엘리니,215,-1.0,4,19 TOTS 
5241,조르조 키엘리니,216,-1.0,4,HOT 
5242,조르조 키엘리니,224,-1.0,4,LH 
5243,조르조 키엘리니,231,-1.0,4,VTR 
5244,조르조 키엘리니,242,-1.0,4,20 UCL 
5245,조르조 키엘리니,252,-1.0,4,CAP 
5246,조르조 키엘리니,253,-1.0,4,BOE21 
5247,조르조 키엘리니,256,-1.0,4,BTB 
5248,조르조 키엘리니,259,-1.0,4,22 TOTN 
5249,조르지,233,-1.0,4,MOG 
5250,조르지뇨 베이날둠,206,0.88,2,TB 
5251,조르지뇨 베이날둠,207,0.67,1,TT 
5252,조르지뇨 베이날둠,214,-1.0,4,TC 
5253,조르지뇨 베이날둠,215,-1.0,4,19 TOTS 
5254,조르지뇨 베이날둠,217,-1.0,4,COC 
5255,조르지뇨 베이날둠,221,-1.0,4,19 UCL 
5256,조르지뇨 베이날둠,222,-1.0,4,20 TOTN 
5257,조르지뇨 베이날둠,224,-1.0,4,LH 
5258,조르지뇨 베이날둠,233,-1.0,4,MOG 
5259,조르지뇨 베이날둠,237,-1.0,4,MC 
5260,조르지뇨 베이날둠,242,-1.0,4,20 UCL 
5261,조르지뇨 베이날둠,252,-1.0,4,CAP 
5262,조르지뇨 베이날둠,253,-1.0,4,BOE21 
5263,조르지뇨 베이날둠,260,-1.0,4,21 UCL 
5264,조르지뉴,206,0.88,2,TB 
5265,조르지뉴,207,0.75,2,TT 
5266,조르지뉴,221,-1.0,4,19 UCL 
5267,조르지뉴,242,-1.0,4,20 UCL 
5268,조르지뉴,253,-1.0,4,BOE21 
5269,조르지뉴,258,-1.0,4,22 TOTY 
5270,조르지뉴,260,-1.0,4,21 UCL 
5271,조바니 도스산토스,210,0.75,2,GR 
5272,조바니 도스산토스,224,-1.0,4,LH 
5273,조바니 도스산토스,231,-1.0,4,VTR 
5274,조바니 로셀소,217,-1.0,4,COC 
5275,조바니 로셀소,218,-1.0,4,OTW 
5276,조바니 로셀소,221,-1.0,4,19 UCL 
5277,조바니 로셀소,246,-1.0,4,UP 
5278,조반니 디로렌초,221,-1.0,4,19 UCL 
5279,조반니 디로렌초,253,-1.0,4,BOE21 
5280,조성진,504,-1.0,4,20KLeague 
5281,조세프 마르티네스,224,-1.0,4,LH 
5282,조슈아 브레넛,246,-1.0,4,UP 
5283,조엘 마티프,210,0.86,2,GR 
5284,조엘 마티프,214,-1.0,4,TC 
5285,조엘 마티프,221,-1.0,4,19 UCL 
5286,조엘 마티프,242,-1.0,4,20 UCL 
5287,조엘 마티프,260,-1.0,4,21 UCL 
5288,조엘 마티프,264,-1.0,4,FA 
5289,조엘 워드,216,-1.0,4,HOT 
5290,조엘 캠벨,201,0.5,1,NHD 
5291,조엘 캠벨,210,1.0,3,GR 
5292,조엘 캠벨,224,-1.0,4,LH 
5293,조영욱,225,-1.0,4,TKL 
5294,조영욱,257,-1.0,4,21KLB 
5295,조영욱,295,-1.0,4,19 KFA 
5296,조영욱,504,-1.0,4,20KLeague 
5297,조원희,225,-1.0,4,TKL 
5298,조유민,257,-1.0,4,21KLB 
5299,조유민,298,-1.0,4,18 KFA 
5300,조이 베이르만,250,-1.0,4,21 TOTS 
5301,조재완,225,-1.0,4,TKL 
5302,조재진,202,0.7,2,TKI 
5303,조재진,225,-1.0,4,TKL 
5304,조지 베스트,214,-1.0,4,TC 
5305,조지 알티도어,210,0.71,2,GR 
5306,조지 알티도어,217,-1.0,4,COC 
5307,조지 알티도어,224,-1.0,4,LH 
5308,조지프 윌록,262,-1.0,4,21NG 
5309,조지훈,225,-1.0,4,TKL 
5310,조현우,215,-1.0,4,19 TOTS 
5311,조현우,225,-1.0,4,TKL 
5312,조현우,239,-1.0,4,20KLB 
5313,조현우,257,-1.0,4,21KLB 
5314,조현우,295,-1.0,4,19 KFA 
5315,조현우,298,-1.0,4,18 KFA 
5316,조현우,504,-1.0,4,20KLeague 
5317,조현우,507,-1.0,4,21KLeague 
5318,존 반스,101,0.8,2,ICON 
5319,존 반스,236,-1.0,4,LA 
5320,존 스톤스,207,1.0,3,TT 
5321,존 스톤스,210,0.78,2,GR 
5322,존 스톤스,215,-1.0,4,19 TOTS 
5323,존 스톤스,217,-1.0,4,COC 
5324,존 스톤스,221,-1.0,4,19 UCL 
5325,존 스톤스,242,-1.0,4,20 UCL 
5326,존 스톤스,246,-1.0,4,UP 
5327,존 스톤스,250,-1.0,4,21 TOTS 
5328,존 스톤스,253,-1.0,4,BOE21 
5329,존 스톤스,256,-1.0,4,BTB 
5330,존 스톤스,260,-1.0,4,21 UCL 
5331,존 스톤스,297,-1.0,4,MCFC 
5332,존 오비 미켈,217,-1.0,4,COC 
5333,존 오비 미켈,224,-1.0,4,LH 
5334,존 오비 미켈,231,-1.0,4,VTR 
5335,존 오비 미켈,246,-1.0,4,UP 
5336,존 오셰이,214,-1.0,4,TC 
5337,존조 셸비,207,1.0,3,TT 
5338,존조 셸비,210,0.8,2,GR 
5339,졸리언 레스콧,213,-1.0,4,Man City ICON 
5340,졸리언 레스콧,216,-1.0,4,HOT 
5341,주니어 피르포,221,-1.0,4,19 UCL 
5342,주니어 피르포,242,-1.0,4,20 UCL 
5343,주니오,215,-1.0,4,19 TOTS 
5344,주니오,225,-1.0,4,TKL 
5345,주니오,239,-1.0,4,20KLB 
5346,주민규,225,-1.0,4,TKL 
5347,주민규,257,-1.0,4,21KLB 
5348,주세종,225,-1.0,4,TKL 
5349,주세종,295,-1.0,4,19 KFA 
5350,주세종,298,-1.0,4,18 KFA 
5351,주세종,504,-1.0,4,20KLeague 
5352,주안 조르단,242,-1.0,4,20 UCL 
5353,주앙 마리우,206,1.0,3,TB 
5354,주앙 마리우,207,0.8,2,TT 
5355,주앙 마리우,218,-1.0,4,OTW 
5356,주앙 마리우,251,-1.0,4,EBS 
5357,주앙 마리우,260,-1.0,4,21 UCL 
5358,주앙 무티뉴,201,1.0,3,NHD 
5359,주앙 무티뉴,207,0.5,1,TT 
5360,주앙 무티뉴,215,-1.0,4,19 TOTS 
5361,주앙 무티뉴,217,-1.0,4,COC 
5362,주앙 무티뉴,224,-1.0,4,LH 
5363,주앙 무티뉴,233,-1.0,4,MOG 
5364,주앙 무티뉴,237,-1.0,4,MC 
5365,주앙 무티뉴,246,-1.0,4,UP 
5366,주앙 무티뉴,251,-1.0,4,EBS 
5367,주앙 비르지니아,260,-1.0,4,21 UCL 
5368,주앙 제주스,214,-1.0,4,TC 
5369,주앙 칸셀루,207,0.96,3,TT 
5370,주앙 칸셀루,215,-1.0,4,19 TOTS 
5371,주앙 칸셀루,217,-1.0,4,COC 
5372,주앙 칸셀루,218,-1.0,4,OTW 
5373,주앙 칸셀루,221,-1.0,4,19 UCL 
5374,주앙 칸셀루,237,-1.0,4,MC 
5375,주앙 칸셀루,242,-1.0,4,20 UCL 
5376,주앙 칸셀루,250,-1.0,4,21 TOTS 
5377,주앙 칸셀루,258,-1.0,4,22 TOTY 
5378,주앙 칸셀루,260,-1.0,4,21 UCL 
5379,주앙 칸셀루,265,-1.0,4,LOL 
5380,주앙 페드루,230,-1.0,4,20 TOTS 
5381,주앙 펠릭스,215,-1.0,4,19 TOTS 
5382,주앙 펠릭스,217,-1.0,4,COC 
5383,주앙 펠릭스,218,-1.0,4,OTW 
5384,주앙 펠릭스,219,-1.0,4,19NG 
5385,주앙 펠릭스,221,-1.0,4,19 UCL 
5386,주앙 펠릭스,241,-1.0,4,21 TOTN 
5387,주앙 펠릭스,242,-1.0,4,20 UCL 
5388,주앙 펠릭스,253,-1.0,4,BOE21 
5389,주앙 펠릭스,260,-1.0,4,21 UCL 
5390,주엘린통,218,-1.0,4,OTW 
5391,주제 사,217,-1.0,4,COC 
5392,주제 사,237,-1.0,4,MC 
5393,주제 폰테,215,-1.0,4,19 TOTS 
5394,주제 폰테,217,-1.0,4,COC 
5395,주제 폰테,231,-1.0,4,VTR 
5396,주제 폰테,250,-1.0,4,21 TOTS 
5397,주제 폰테,251,-1.0,4,EBS 
5398,주제프 마르티네스,242,-1.0,4,20 UCL 
5399,주하이르 페달,250,-1.0,4,21 TOTS 
5400,주현우,225,-1.0,4,TKL 
5401,줄리언 그린,210,-1.0,4,GR 
5402,쥘 케이타,210,-1.0,4,GR 
5403,쥘 쿤데,219,-1.0,4,19NG 
5404,쥘 쿤데,242,-1.0,4,20 UCL 
5405,쥘 쿤데,250,-1.0,4,21 TOTS 
5406,쥘 쿤데,253,-1.0,4,BOE21 
5407,쥘 쿤데,259,-1.0,4,22 TOTN 
5408,지네딘 지단,101,0.65,1,ICON 
5409,지네딘 지단,224,-1.0,4,LH 
5410,지네딘 지단,237,-1.0,4,MC 
5411,지네딘 지단,251,-1.0,4,EBS 
5412,지네딘 지단,252,-1.0,4,CAP 
5413,지네딘 지단,256,-1.0,4,BTB 
5414,지동원,224,-1.0,4,LH 
5415,지동원,225,-1.0,4,TKL 
5416,지동원,247,-1.0,4,2012 KH 
5417,지동원,295,-1.0,4,19 KFA 
5418,지미 두르마즈,206,0.0,0,TB 
5419,지브릴 시디베,214,-1.0,4,TC 
5420,지브릴 시디베,233,-1.0,4,MOG 
5421,지우베르투,260,-1.0,4,21 UCL 
5422,진경선,225,-1.0,4,TKL 
5423,차두리,202,0.79,2,TKI 
5424,차두리,225,-1.0,4,TKL 
5425,차를레스 아랑기스,224,-1.0,4,LH 
5426,차범근,101,0.87,2,ICON 
5427,차범근,201,0.78,2,NHD 
5428,차범근,202,0.74,2,TKI 
5429,차범근,207,0.72,2,TT 
5430,차범근,216,-1.0,4,HOT 
5431,차범근,224,-1.0,4,LH 
5432,차비,101,0.79,2,ICON 
5433,차비,249,-1.0,4,NTG 
5434,차비,251,-1.0,4,EBS 
5435,차비,252,-1.0,4,CAP 
5436,차비,256,-1.0,4,BTB 
5437,차을라르 쇠윈쥐,230,-1.0,4,20 TOTS 
5438,최민수,295,-1.0,4,19 KFA 
5439,최병찬,225,-1.0,4,TKL 
5440,최성근,225,-1.0,4,TKL 
5441,최성용,202,0.57,1,TKI 
5442,최성용,225,-1.0,4,TKL 
5443,최순호,225,-1.0,4,TKL 
5444,최영은,507,-1.0,4,21KLeague 
5445,최영일,202,1.0,3,TKI 
5446,최영일,225,-1.0,4,TKL 
5447,최영일,252,-1.0,4,CAP 
5448,최영준,225,-1.0,4,TKL 
5449,최영준,239,-1.0,4,20KLB 
5450,최영준,504,-1.0,4,20KLeague 
5451,최오백,504,-1.0,4,20KLeague 
5452,최용수,202,0.62,1,TKI 
5453,최용수,225,-1.0,4,TKL 
5454,최은성,202,0.5,1,TKI 
5455,최은성,225,-1.0,4,TKL 
5456,최준,295,-1.0,4,19 KFA 
5457,최준혁,225,-1.0,4,TKL 
5458,최진철,202,0.75,2,TKI 
5459,최진철,225,-1.0,4,TKL 
5460,최철순,225,-1.0,4,TKL 
5461,최철순,295,-1.0,4,19 KFA 
5462,최철순,504,-1.0,4,20KLeague 
5463,최태욱,202,0.81,2,TKI 
5464,최태욱,225,-1.0,4,TKL 
5465,최필수,225,-1.0,4,TKL 
5466,최효진,225,-1.0,4,TKL 
5467,츠바사,225,-1.0,4,TKL 
5468,치데라 에주케,230,-1.0,4,20 TOTS 
5469,치도지 아와지엠,206,0.8,2,TB 
5470,치도지 아와지엠,217,-1.0,4,COC 
5471,치로 임모빌레,206,0.82,2,TB 
5472,치로 임모빌레,207,0.67,1,TT 
5473,치로 임모빌레,216,-1.0,4,HOT 
5474,치로 임모빌레,230,-1.0,4,20 TOTS 
5475,치로 임모빌레,241,-1.0,4,21 TOTN 
5476,치로 임모빌레,242,-1.0,4,20 UCL 
5477,치로 임모빌레,250,-1.0,4,21 TOTS 
5478,치로 임모빌레,251,-1.0,4,EBS 
5479,치로 임모빌레,253,-1.0,4,BOE21 
5480,치로 임모빌레,259,-1.0,4,22 TOTN 
5481,치아구 멘지스,215,-1.0,4,19 TOTS 
5482,치아구 멘지스,218,-1.0,4,OTW 
5483,치아구 멘지스,221,-1.0,4,19 UCL 
5484,치차리토,206,1.0,3,TB 
5485,치차리토,214,-1.0,4,TC 
5486,치차리토,224,-1.0,4,LH 
5487,치차리토,231,-1.0,4,VTR 
5488,치차리토,237,-1.0,4,MC 
5489,치차리토,246,-1.0,4,UP 
5490,카날레스,215,-1.0,4,19 TOTS 
5491,카날레스,216,-1.0,4,HOT 
5492,카다르 터마시,224,-1.0,4,LH 
5493,카르바할,206,0.67,1,TB 
5494,카르바할,214,-1.0,4,TC 
5495,카르바할,221,-1.0,4,19 UCL 
5496,카르바할,230,-1.0,4,20 TOTS 
5497,카르바할,242,-1.0,4,20 UCL 
5498,카르바할,246,-1.0,4,UP 
5499,카르바할,256,-1.0,4,BTB 
5500,카르바할,260,-1.0,4,21 UCL 
5501,카를-요한 욘손,206,1.0,3,TB 
5502,카를레스 푸욜,101,0.72,2,ICON 
5503,카를레스 푸욜,201,0.71,2,NHD 
5504,카를레스 푸욜,214,-1.0,4,TC 
5505,카를레스 푸욜,216,-1.0,4,HOT 
5506,카를레스 푸욜,224,-1.0,4,LH 
5507,카를레스 푸욜,251,-1.0,4,EBS 
5508,카를레스 푸욜,256,-1.0,4,BTB 
5509,카를로 핀솔리오,221,-1.0,4,19 UCL 
5510,카를로 핀솔리오,242,-1.0,4,20 UCL 
5511,카를로스 바카,206,0.5,1,TB 
5512,카를로스 바카,207,0.5,1,TT 
5513,카를로스 바카,224,-1.0,4,LH 
5514,카를로스 바카,231,-1.0,4,VTR 
5515,카를로스 바카,256,-1.0,4,BTB 
5516,카를로스 발데라마,101,0.17,0,ICON 
5517,카를로스 발데라마,201,1.0,3,NHD 
5518,카를로스 발데라마,207,0.6,1,TT 
5519,카를로스 발데라마,224,-1.0,4,LH 
5520,카를로스 벨라,210,0.67,1,GR 
5521,카를로스 벨라,214,-1.0,4,TC 
5522,카를로스 벨라,224,-1.0,4,LH 
5523,카를로스 벨라,231,-1.0,4,VTR 
5524,카를로스 살세도,217,-1.0,4,COC 
5525,카를로스 솔레르,221,-1.0,4,19 UCL 
5526,카를로스 솔레르,250,-1.0,4,21 TOTS 
5527,카를로스 테베스,207,0.84,2,TT 
5528,카를로스 테베스,224,-1.0,4,LH 
5529,카를로스 테베스,231,-1.0,4,VTR 
5530,카를로스 테베스,233,-1.0,4,MOG 
5531,카를로스 테베스,237,-1.0,4,MC 
5532,카를로스 페르난데스,210,-1.0,4,GR 
5533,카를루스 아우베르투,101,0.82,2,ICON 
5534,카를루스 아우베르투,249,-1.0,4,NTG 
5535,카를루스 아우베르투,252,-1.0,4,CAP 
5536,카를루스 주니오르,250,-1.0,4,21 TOTS 
5537,카림 레킥,242,-1.0,4,20 UCL 
5538,카림 레킥,246,-1.0,4,UP 
5539,카림 벤제마,201,0.79,2,NHD 
5540,카림 벤제마,206,0.79,2,TB 
5541,카림 벤제마,207,0.61,1,TT 
5542,카림 벤제마,214,-1.0,4,TC 
5543,카림 벤제마,215,-1.0,4,19 TOTS 
5544,카림 벤제마,216,-1.0,4,HOT 
5545,카림 벤제마,221,-1.0,4,19 UCL 
5546,카림 벤제마,222,-1.0,4,20 TOTN 
5547,카림 벤제마,224,-1.0,4,LH 
5548,카림 벤제마,230,-1.0,4,20 TOTS 
5549,카림 벤제마,237,-1.0,4,MC 
5550,카림 벤제마,241,-1.0,4,21 TOTN 
5551,카림 벤제마,242,-1.0,4,20 UCL 
5552,카림 벤제마,250,-1.0,4,21 TOTS 
5553,카림 벤제마,251,-1.0,4,EBS 
5554,카림 벤제마,253,-1.0,4,BOE21 
5555,카림 벤제마,256,-1.0,4,BTB 
5556,카림 벤제마,259,-1.0,4,22 TOTN 
5557,카림 벤제마,260,-1.0,4,21 UCL 
5558,카림 아데예미,260,-1.0,4,21 UCL 
5559,카림 아데예미,262,-1.0,4,21NG 
5560,카림 안사리파드,206,0.5,1,TB 
5561,카밀 글리크,206,0.0,0,TB 
5562,카밀 글리크,214,-1.0,4,TC 
5563,카밀 글리크,224,-1.0,4,LH 
5564,카밀 글리크,233,-1.0,4,MOG 
5565,카스퍼 돌베르,210,-1.0,4,GR 
5566,카스퍼 돌베르,246,-1.0,4,UP 
5567,카스퍼 돌베르,253,-1.0,4,BOE21 
5568,카스퍼 슈마이켈,206,0.62,1,TB 
5569,카스퍼 슈마이켈,216,-1.0,4,HOT 
5570,카스퍼 슈마이켈,224,-1.0,4,LH 
5571,카스퍼 슈마이켈,233,-1.0,4,MOG 
5572,카스퍼 슈마이켈,246,-1.0,4,UP 
5573,카스퍼 슈마이켈,252,-1.0,4,CAP 
5574,카스퍼 슈마이켈,253,-1.0,4,BOE21 
5575,카시야스,101,1.0,3,ICON 
5576,카시야스,201,0.72,2,NHD 
5577,카시야스,206,0.75,2,TB 
5578,카시야스,214,-1.0,4,TC 
5579,카시야스,215,-1.0,4,19 TOTS 
5580,카시야스,256,-1.0,4,BTB 
5581,카이 하베르츠,210,-1.0,4,GR 
5582,카이 하베르츠,215,-1.0,4,19 TOTS 
5583,카이 하베르츠,222,-1.0,4,20 TOTN 
5584,카이 하베르츠,230,-1.0,4,20 TOTS 
5585,카이 하베르츠,242,-1.0,4,20 UCL 
5586,카이 하베르츠,253,-1.0,4,BOE21 
5587,카이 하베르츠,260,-1.0,4,21 UCL 
5588,카이우 엔히키,250,-1.0,4,21 TOTS 
5589,카일 래퍼티,224,-1.0,4,LH 
5590,카일 워커,206,0.75,2,TB 
5591,카일 워커,207,0.7,2,TT 
5592,카일 워커,217,-1.0,4,COC 
5593,카일 워커,221,-1.0,4,19 UCL 
5594,카일 워커,242,-1.0,4,20 UCL 
5595,카일 워커,253,-1.0,4,BOE21 
5596,카일 워커,256,-1.0,4,BTB 
5597,카일 워커,259,-1.0,4,22 TOTN 
5598,카일 워커,260,-1.0,4,21 UCL 
5599,카일 워커,297,-1.0,4,MCFC 
5600,카제미루,206,0.71,2,TB 
5601,카제미루,214,-1.0,4,TC 
5602,카제미루,217,-1.0,4,COC 
5603,카제미루,221,-1.0,4,19 UCL 
5604,카제미루,242,-1.0,4,20 UCL 
5605,카제미루,250,-1.0,4,21 TOTS 
5606,카제미루,256,-1.0,4,BTB 
5607,카제미루,259,-1.0,4,22 TOTN 
5608,카제미루,260,-1.0,4,21 UCL 
5609,카카,101,0.86,2,ICON 
5610,카카,237,-1.0,4,MC 
5611,카카,264,-1.0,4,FA 
5612,카푸,101,0.8,2,ICON 
5613,카푸,201,0.82,2,NHD 
5614,카푸,207,0.74,2,TT 
5615,카푸,237,-1.0,4,MC 
5616,카푸,252,-1.0,4,CAP 
5617,칸 아이한,216,-1.0,4,HOT 
5618,칼럼 체임버스,210,-1.0,4,GR 
5619,칼리두 쿨리발리,206,0.92,3,TB 
5620,칼리두 쿨리발리,215,-1.0,4,19 TOTS 
5621,칼리두 쿨리발리,216,-1.0,4,HOT 
5622,칼리두 쿨리발리,217,-1.0,4,COC 
5623,칼리두 쿨리발리,221,-1.0,4,19 UCL 
5624,칼리두 쿨리발리,222,-1.0,4,20 TOTN 
5625,캉탱 뵈나르도,215,-1.0,4,19 TOTS 
5626,캘빈 스텡스,219,-1.0,4,19NG 
5627,캘빈 스텡스,230,-1.0,4,20 TOTS 
5628,캘빈 필립스,253,-1.0,4,BOE21 
5629,커트 주마,210,0.58,1,GR 
5630,커트 주마,216,-1.0,4,HOT 
5631,커트 주마,221,-1.0,4,19 UCL 
5632,커트 주마,242,-1.0,4,20 UCL 
5633,커티스 존스,238,-1.0,4,20NG 
5634,커티스 존스,242,-1.0,4,20 UCL 
5635,커티스 존스,260,-1.0,4,21 UCL 
5636,케너트 베르메이르,217,-1.0,4,COC 
5637,케너트 베르메이르,237,-1.0,4,MC 
5638,케너트 베르메이르,246,-1.0,4,UP 
5639,케네스 오메루오,210,-1.0,4,GR 
5640,케네스 오메루오,224,-1.0,4,LH 
5641,케니 달글리시,101,0.76,2,ICON 
